Date,Description,Credit,Debit,Running_Balance
2024-11-14,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,72310.0,13032107.0
2024-11-15,Cash Withdraw-ATM-Self,0.0,8232.0,13023875.0
2024-11-15,UPI-OUT-Local Transport Charges,0.0,8709.0,13015166.0
2024-11-15,Cash Deposit-Bulk-Guwahati Main Branch,112288.0,0.0,13127454.0
2024-11-15,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,13067454.0
2024-11-16,UPI-PhonePe-Corporate-Settlement,39390.0,0.0,13106844.0
2024-11-16,RTGS-INW-Regional Sub-Stockist,64820.0,0.0,13171664.0
2024-11-16,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,13111664.0
2024-11-16,RTGS-INW-Regional Sub-Stockist,137648.0,0.0,13249312.0
2024-11-17,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,13189312.0
2024-11-17,UPI-PhonePe-Corporate-Settlement,44057.0,0.0,13233369.0
2024-11-17,UPI-PhonePe-Corporate-Settlement,14221.0,0.0,13247590.0
2024-11-18,UPI-OUT-Local Transport Charges,0.0,7372.0,13240218.0
2024-11-18,NEFT-INW-Supermarket Distributor Payout,35502.0,0.0,13275720.0
2024-11-18,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,7733.0,13267987.0
2024-11-18,UPI-GPay-Merchant-Daily-Payout,29765.0,0.0,13297752.0
2024-11-19,UPI-BharatPe-Bulk-Settlement,35542.0,0.0,13333294.0
2024-11-19,Cash Deposit-Bulk-Guwahati Main Branch,53803.0,0.0,13387097.0
2024-11-19,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,97736.0,13289361.0
2024-11-19,UPI-PhonePe-Corporate-Settlement,40212.0,0.0,13329573.0
2024-11-20,UPI-GPay-Merchant-Daily-Payout,24879.0,0.0,13354452.0
2024-11-20,NEFT-INW-Supermarket Distributor Payout,36074.0,0.0,13390526.0
2024-11-20,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,13330526.0
2024-11-20,CHQ-OUT-COCA COLA BEVERAGES,0.0,7818.0,13322708.0
2024-11-21,Cash Withdraw-ATM-Self,0.0,6793.0,13315915.0
2024-11-21,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,94653.0,13221262.0
2024-11-21,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,84415.0,13136847.0
2024-11-22,Cash Deposit-Bulk-Guwahati Main Branch,84138.0,0.0,13220985.0
2024-11-22,Cash Deposit-Bulk-Guwahati Main Branch,62488.0,0.0,13283473.0
2024-11-23,CHQ-OUT-COCA COLA BEVERAGES,0.0,13231.0,13270242.0
2024-11-23,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,109755.0,13160487.0
2024-11-23,UPI-PhonePe-Corporate-Settlement,42529.0,0.0,13203016.0
2024-11-23,IMPS-INW-Merchant Settlement,14657.0,0.0,13217673.0
2024-11-24,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,57903.0,13159770.0
2024-11-24,NEFT-INW-Supermarket Distributor Payout,21700.0,0.0,13181470.0
2024-11-24,CHQ-OUT-COCA COLA BEVERAGES,0.0,11436.0,13170034.0
2024-11-24,CHQ-OUT-COCA COLA BEVERAGES,0.0,4893.0,13165141.0
2024-11-25,Cash Deposit-Bulk-Guwahati Main Branch,126521.0,0.0,13291662.0
2024-11-25,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,67842.0,13223820.0
2024-11-25,RTGS-INW-Regional Sub-Stockist,78069.0,0.0,13301889.0
2024-11-25,Cash Deposit-Bulk-Guwahati Main Branch,72188.0,0.0,13374077.0
2024-11-26,UPI-BharatPe-Bulk-Settlement,20355.0,0.0,13394432.0
2024-11-26,Cash Deposit-Bulk-Guwahati Main Branch,54720.0,0.0,13449152.0
2024-11-27,UPI-GPay-Merchant-Daily-Payout,17898.0,0.0,13467050.0
2024-11-27,UPI-PhonePe-Corporate-Settlement,37690.0,0.0,13504740.0
2024-11-27,Cash Deposit-Bulk-Guwahati Main Branch,141158.0,0.0,13645898.0
2024-11-28,Cash Deposit-Bulk-Guwahati Main Branch,126975.0,0.0,13772873.0
2024-11-28,UPI-BharatPe-Bulk-Settlement,18169.0,0.0,13791042.0
2024-11-28,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,62103.0,13728939.0
2024-11-29,UPI-PhonePe-Corporate-Settlement,27473.0,0.0,13756412.0
2024-11-29,IMPS-INW-Merchant Settlement,38540.0,0.0,13794952.0
2024-11-30,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,41667.0,13753285.0
2024-11-30,UPI-OUT-Local Transport Charges,0.0,8159.0,13745126.0
2024-12-01,NEFT-INW-Supermarket Distributor Payout,38149.0,0.0,13783275.0
2024-12-01,RTGS-INW-Regional Sub-Stockist,139221.0,0.0,13922496.0
2024-12-02,UPI-BharatPe-Bulk-Settlement,31655.0,0.0,13954151.0
2024-12-02,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,77140.0,13877011.0
2024-12-02,NEFT-INW-Supermarket Distributor Payout,20311.0,0.0,13897322.0
2024-12-03,UPI-BharatPe-Bulk-Settlement,35385.0,0.0,13932707.0
2024-12-03,NEFT-INW-Supermarket Distributor Payout,32252.0,0.0,13964959.0
2024-12-03,NEFT-INW-Supermarket Distributor Payout,42712.0,0.0,14007671.0
2024-12-04,UPI-PhonePe-Corporate-Settlement,11103.0,0.0,14018774.0
2024-12-04,Cash Withdraw-ATM-Self,0.0,5681.0,14013093.0
2024-12-04,CHQ-OUT-COCA COLA BEVERAGES,0.0,3238.0,14009855.0
2024-12-04,NEFT-INW-Supermarket Distributor Payout,35920.0,0.0,14045775.0
2024-12-05,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,58197.0,13987578.0
2024-12-05,UPI-GPay-Merchant-Daily-Payout,12892.0,0.0,14000470.0
2024-12-05,RTGS-INW-Regional Sub-Stockist,146456.0,0.0,14146926.0
2024-12-06,UPI-PhonePe-Corporate-Settlement,36875.0,0.0,14183801.0
2024-12-06,UPI-GPay-Merchant-Daily-Payout,31241.0,0.0,14215042.0
2024-12-06,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,7804.0,14207238.0
2024-12-06,RTGS-INW-Regional Sub-Stockist,126217.0,0.0,14333455.0
2024-12-07,Cash Withdraw-ATM-Self,0.0,11920.0,14321535.0
2024-12-07,UPI-BharatPe-Bulk-Settlement,23119.0,0.0,14344654.0
2024-12-07,RTGS-INW-Regional Sub-Stockist,69294.0,0.0,14413948.0
2024-12-08,RTGS-INW-Regional Sub-Stockist,104548.0,0.0,14518496.0
2024-12-08,Cash Deposit-Bulk-Guwahati Main Branch,141951.0,0.0,14660447.0
2024-12-08,CHQ-OUT-COCA COLA BEVERAGES,0.0,14986.0,14645461.0
2024-12-09,UPI-OUT-Local Transport Charges,0.0,5582.0,14639879.0
2024-12-09,UPI-PhonePe-Corporate-Settlement,18245.0,0.0,14658124.0
2024-12-09,UPI-BharatPe-Bulk-Settlement,16440.0,0.0,14674564.0
2024-12-10,NEFT-INW-Supermarket Distributor Payout,42160.0,0.0,14716724.0
2024-12-10,RTGS-INW-Regional Sub-Stockist,125159.0,0.0,14841883.0
2024-12-10,IMPS-INW-Merchant Settlement,18956.0,0.0,14860839.0
2024-12-10,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,102735.0,14758104.0
2024-12-11,UPI-OUT-Local Transport Charges,0.0,12580.0,14745524.0
2024-12-11,UPI-OUT-Local Transport Charges,0.0,11825.0,14733699.0
2024-12-11,NEFT-INW-Supermarket Distributor Payout,12526.0,0.0,14746225.0
2024-12-12,RTGS-INW-Regional Sub-Stockist,120079.0,0.0,14866304.0
2024-12-12,UPI-PhonePe-Corporate-Settlement,28009.0,0.0,14894313.0
2024-12-12,Cash Deposit-Bulk-Guwahati Main Branch,50124.0,0.0,14944437.0
2024-12-13,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,5346.0,14939091.0
2024-12-13,UPI-OUT-Local Transport Charges,0.0,10349.0,14928742.0
2024-12-13,NEFT-INW-Supermarket Distributor Payout,39082.0,0.0,14967824.0
2024-12-14,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,49149.0,14918675.0
2024-12-14,UPI-BharatPe-Bulk-Settlement,40207.0,0.0,14958882.0
2024-12-15,IMPS-INW-Merchant Settlement,16160.0,0.0,14975042.0
2024-12-15,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,14915042.0
2024-12-16,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,95612.0,14819430.0
2024-12-16,UPI-OUT-Local Transport Charges,0.0,5511.0,14813919.0
2024-12-16,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,14753919.0
2024-12-16,CHQ-OUT-COCA COLA BEVERAGES,0.0,4209.0,14749710.0
2024-12-17,RTGS-INW-Regional Sub-Stockist,123676.0,0.0,14873386.0
2024-12-17,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,54073.0,14819313.0
2024-12-18,IMPS-INW-Merchant Settlement,10138.0,0.0,14829451.0
2024-12-18,Cash Withdraw-ATM-Self,0.0,7208.0,14822243.0
2024-12-18,RTGS-INW-Regional Sub-Stockist,82491.0,0.0,14904734.0
2024-12-19,UPI-PhonePe-Corporate-Settlement,17737.0,0.0,14922471.0
2024-12-19,Cash Deposit-Bulk-Guwahati Main Branch,92078.0,0.0,15014549.0
2024-12-20,UPI-GPay-Merchant-Daily-Payout,12555.0,0.0,15027104.0
2024-12-20,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,67718.0,14959386.0
2024-12-20,RTGS-INW-Regional Sub-Stockist,128959.0,0.0,15088345.0
2024-12-21,IMPS-INW-Merchant Settlement,10946.0,0.0,15099291.0
2024-12-21,UPI-BharatPe-Bulk-Settlement,19499.0,0.0,15118790.0
2024-12-21,NEFT-INW-Supermarket Distributor Payout,17516.0,0.0,15136306.0
2024-12-22,Cash Deposit-Bulk-Guwahati Main Branch,52968.0,0.0,15189274.0
2024-12-22,UPI-BharatPe-Bulk-Settlement,28980.0,0.0,15218254.0
2024-12-23,IMPS-INW-Merchant Settlement,34960.0,0.0,15253214.0
2024-12-23,UPI-GPay-Merchant-Daily-Payout,41886.0,0.0,15295100.0
2024-12-23,UPI-OUT-Local Transport Charges,0.0,12610.0,15282490.0
2024-12-24,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,99633.0,15182857.0
2024-12-24,Cash Deposit-Bulk-Guwahati Main Branch,124024.0,0.0,15306881.0
2024-12-24,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,89197.0,15217684.0
2024-12-24,RTGS-INW-Regional Sub-Stockist,148077.0,0.0,15365761.0
2024-12-25,UPI-PhonePe-Corporate-Settlement,37253.0,0.0,15403014.0
2024-12-25,UPI-GPay-Merchant-Daily-Payout,26687.0,0.0,15429701.0
2024-12-25,IMPS-INW-Merchant Settlement,18325.0,0.0,15448026.0
2024-12-26,UPI-GPay-Merchant-Daily-Payout,29300.0,0.0,15477326.0
2024-12-26,CHQ-OUT-COCA COLA BEVERAGES,0.0,9677.0,15467649.0
2024-12-27,UPI-GPay-Merchant-Daily-Payout,20224.0,0.0,15487873.0
2024-12-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,4942.0,15482931.0
2024-12-27,UPI-BharatPe-Bulk-Settlement,41142.0,0.0,15524073.0
2024-12-27,UPI-GPay-Merchant-Daily-Payout,25232.0,0.0,15549305.0
2024-12-28,NEFT-INW-Supermarket Distributor Payout,23409.0,0.0,15572714.0
2024-12-28,NEFT-INW-Supermarket Distributor Payout,14028.0,0.0,15586742.0
2024-12-29,UPI-GPay-Merchant-Daily-Payout,29713.0,0.0,15616455.0
2024-12-29,UPI-BharatPe-Bulk-Settlement,40425.0,0.0,15656880.0
2024-12-29,UPI-BharatPe-Bulk-Settlement,35279.0,0.0,15692159.0
2024-12-30,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,92977.0,15599182.0
2024-12-30,RTGS-INW-Regional Sub-Stockist,82091.0,0.0,15681273.0
2024-12-31,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,15646273.0
2024-12-31,UPI-OUT-Local Transport Charges,0.0,13074.0,15633199.0
2025-01-01,Cash Deposit-Bulk-Guwahati Main Branch,97357.0,0.0,15730556.0
2025-01-01,Cash Withdraw-ATM-Self,0.0,5036.0,15725520.0
2025-01-02,NEFT-INW-Supermarket Distributor Payout,22057.0,0.0,15747577.0
2025-01-02,NEFT-INW-Supermarket Distributor Payout,41323.0,0.0,15788900.0
2025-01-02,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,116218.0,15672682.0
2025-01-03,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,15612682.0
2025-01-03,UPI-BharatPe-Bulk-Settlement,34550.0,0.0,15647232.0
2025-01-04,UPI-PhonePe-Corporate-Settlement,19154.0,0.0,15666386.0
2025-01-04,UPI-GPay-Merchant-Daily-Payout,28183.0,0.0,15694569.0
2025-01-04,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,15659569.0
2025-01-05,UPI-GPay-Merchant-Daily-Payout,21828.0,0.0,15681397.0
2025-01-05,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,3134.0,15678263.0
2025-01-06,NEFT-INW-Supermarket Distributor Payout,16432.0,0.0,15694695.0
2025-01-06,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,59924.0,15634771.0
2025-01-07,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,69780.0,15564991.0
2025-01-07,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,14627.0,15550364.0
2025-01-07,UPI-GPay-Merchant-Daily-Payout,18204.0,0.0,15568568.0
2025-01-07,IMPS-INW-Merchant Settlement,34644.0,0.0,15603212.0
2025-01-08,IMPS-INW-Merchant Settlement,34764.0,0.0,15637976.0
2025-01-08,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,15602976.0
2025-01-08,IMPS-INW-Merchant Settlement,35136.0,0.0,15638112.0
2025-01-08,UPI-GPay-Merchant-Daily-Payout,14053.0,0.0,15652165.0
2025-01-09,UPI-OUT-Local Transport Charges,0.0,5482.0,15646683.0
2025-01-09,IMPS-INW-Merchant Settlement,14045.0,0.0,15660728.0
2025-01-10,CHQ-OUT-COCA COLA BEVERAGES,0.0,6228.0,15654500.0
2025-01-10,IMPS-INW-Merchant Settlement,41643.0,0.0,15696143.0
2025-01-11,UPI-BharatPe-Bulk-Settlement,33726.0,0.0,15729869.0
2025-01-11,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,15669869.0
2025-01-12,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,113474.0,15556395.0
2025-01-12,Cash Deposit-Bulk-Guwahati Main Branch,144399.0,0.0,15700794.0
2025-01-12,NEFT-INW-Supermarket Distributor Payout,20006.0,0.0,15720800.0
2025-01-12,UPI-GPay-Merchant-Daily-Payout,24129.0,0.0,15744929.0
2025-01-13,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,15684929.0
2025-01-13,UPI-PhonePe-Corporate-Settlement,29930.0,0.0,15714859.0
2025-01-14,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,4193.0,15710666.0
2025-01-14,UPI-PhonePe-Corporate-Settlement,42546.0,0.0,15753212.0
2025-01-14,IMPS-INW-Merchant Settlement,27897.0,0.0,15781109.0
2025-01-14,UPI-OUT-Local Transport Charges,0.0,10379.0,15770730.0
2025-01-15,CHQ-OUT-COCA COLA BEVERAGES,0.0,4886.0,15765844.0
2025-01-15,NEFT-INW-Supermarket Distributor Payout,44062.0,0.0,15809906.0
2025-01-15,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,46178.0,15763728.0
2025-01-15,IMPS-INW-Merchant Settlement,19609.0,0.0,15783337.0
2025-01-16,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,15723337.0
2025-01-16,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,105014.0,15618323.0
2025-01-16,Cash Deposit-Bulk-Guwahati Main Branch,101781.0,0.0,15720104.0
2025-01-17,UPI-GPay-Merchant-Daily-Payout,36964.0,0.0,15757068.0
2025-01-17,UPI-GPay-Merchant-Daily-Payout,10580.0,0.0,15767648.0
2025-01-17,Cash Deposit-Bulk-Guwahati Main Branch,143632.0,0.0,15911280.0
2025-01-17,UPI-BharatPe-Bulk-Settlement,12245.0,0.0,15923525.0
2025-01-18,UPI-PhonePe-Corporate-Settlement,14508.0,0.0,15938033.0
2025-01-18,RTGS-INW-Regional Sub-Stockist,118008.0,0.0,16056041.0
2025-01-18,Cash Deposit-Bulk-Guwahati Main Branch,62278.0,0.0,16118319.0
2025-01-19,UPI-GPay-Merchant-Daily-Payout,37646.0,0.0,16155965.0
2025-01-19,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,16095965.0
2025-01-20,NEFT-INW-Supermarket Distributor Payout,14657.0,0.0,16110622.0
2025-01-20,UPI-OUT-Local Transport Charges,0.0,4841.0,16105781.0
2025-01-20,RTGS-INW-Regional Sub-Stockist,141917.0,0.0,16247698.0
2025-01-20,Cash Deposit-Bulk-Guwahati Main Branch,146875.0,0.0,16394573.0
2025-01-21,UPI-BharatPe-Bulk-Settlement,22980.0,0.0,16417553.0
2025-01-21,IMPS-INW-Merchant Settlement,12660.0,0.0,16430213.0
2025-01-22,IMPS-INW-Merchant Settlement,40667.0,0.0,16470880.0
2025-01-22,NEFT-INW-Supermarket Distributor Payout,13251.0,0.0,16484131.0
2025-01-22,UPI-OUT-Local Transport Charges,0.0,13863.0,16470268.0
2025-01-23,NEFT-INW-Supermarket Distributor Payout,28221.0,0.0,16498489.0
2025-01-23,UPI-GPay-Merchant-Daily-Payout,27049.0,0.0,16525538.0
2025-01-24,IMPS-INW-Merchant Settlement,10136.0,0.0,16535674.0
2025-01-24,UPI-GPay-Merchant-Daily-Payout,37350.0,0.0,16573024.0
2025-01-25,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,41816.0,16531208.0
2025-01-25,UPI-GPay-Merchant-Daily-Payout,23463.0,0.0,16554671.0
2025-01-25,Cash Withdraw-ATM-Self,0.0,13967.0,16540704.0
2025-01-25,UPI-PhonePe-Corporate-Settlement,25681.0,0.0,16566385.0
2025-01-26,UPI-PhonePe-Corporate-Settlement,17917.0,0.0,16584302.0
2025-01-26,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,110339.0,16473963.0
2025-01-26,Cash Deposit-Bulk-Guwahati Main Branch,137913.0,0.0,16611876.0
2025-01-27,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,16576876.0
2025-01-27,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,53325.0,16523551.0
2025-01-27,UPI-GPay-Merchant-Daily-Payout,44970.0,0.0,16568521.0
2025-01-27,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,9386.0,16559135.0
2025-01-28,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,16524135.0
2025-01-28,CHQ-OUT-COCA COLA BEVERAGES,0.0,14054.0,16510081.0
2025-01-28,UPI-PhonePe-Corporate-Settlement,38476.0,0.0,16548557.0
2025-01-29,Cash Withdraw-ATM-Self,0.0,13736.0,16534821.0
2025-01-29,UPI-BharatPe-Bulk-Settlement,19173.0,0.0,16553994.0
2025-01-30,IMPS-INW-Merchant Settlement,40905.0,0.0,16594899.0
2025-01-30,Cash Deposit-Bulk-Guwahati Main Branch,101056.0,0.0,16695955.0
2025-01-31,NEFT-INW-Supermarket Distributor Payout,34659.0,0.0,16730614.0
2025-01-31,NEFT-INW-Supermarket Distributor Payout,30655.0,0.0,16761269.0
2025-02-01,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,98188.0,16663081.0
2025-02-01,UPI-BharatPe-Bulk-Settlement,34893.0,0.0,16697974.0
2025-02-02,RTGS-INW-Regional Sub-Stockist,65714.0,0.0,16763688.0
2025-02-02,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,11290.0,16752398.0
2025-02-02,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,46190.0,16706208.0
2025-02-03,UPI-OUT-Local Transport Charges,0.0,12342.0,16693866.0
2025-02-03,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,50536.0,16643330.0
2025-02-03,Cash Deposit-Bulk-Guwahati Main Branch,61523.0,0.0,16704853.0
2025-02-04,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,113025.0,16591828.0
2025-02-04,UPI-OUT-Local Transport Charges,0.0,10271.0,16581557.0
2025-02-04,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,16546557.0
2025-02-04,UPI-BharatPe-Bulk-Settlement,43696.0,0.0,16590253.0
2025-02-05,UPI-GPay-Merchant-Daily-Payout,35726.0,0.0,16625979.0
2025-02-05,RTGS-INW-Regional Sub-Stockist,102026.0,0.0,16728005.0
2025-02-05,UPI-BharatPe-Bulk-Settlement,30929.0,0.0,16758934.0
2025-02-06,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,99852.0,16659082.0
2025-02-06,UPI-OUT-Local Transport Charges,0.0,11546.0,16647536.0
2025-02-06,Cash Withdraw-ATM-Self,0.0,3975.0,16643561.0
2025-02-06,UPI-PhonePe-Corporate-Settlement,15276.0,0.0,16658837.0
2025-02-07,CHQ-OUT-COCA COLA BEVERAGES,0.0,8936.0,16649901.0
2025-02-07,RTGS-INW-Regional Sub-Stockist,121185.0,0.0,16771086.0
2025-02-07,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,79693.0,16691393.0
2025-02-08,UPI-BharatPe-Bulk-Settlement,43501.0,0.0,16734894.0
2025-02-08,IMPS-INW-Merchant Settlement,39711.0,0.0,16774605.0
2025-02-08,UPI-BharatPe-Bulk-Settlement,44422.0,0.0,16819027.0
2025-02-08,Cash Deposit-Bulk-Guwahati Main Branch,139957.0,0.0,16958984.0
2025-02-09,NEFT-INW-Supermarket Distributor Payout,14804.0,0.0,16973788.0
2025-02-09,UPI-BharatPe-Bulk-Settlement,11945.0,0.0,16985733.0
2025-02-09,UPI-GPay-Merchant-Daily-Payout,36406.0,0.0,17022139.0
2025-02-09,UPI-GPay-Merchant-Daily-Payout,26642.0,0.0,17048781.0
2025-02-10,UPI-PhonePe-Corporate-Settlement,27060.0,0.0,17075841.0
2025-02-10,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,45839.0,17030002.0
2025-02-10,UPI-GPay-Merchant-Daily-Payout,17556.0,0.0,17047558.0
2025-02-10,UPI-OUT-Local Transport Charges,0.0,14208.0,17033350.0
2025-02-11,UPI-OUT-Local Transport Charges,0.0,7258.0,17026092.0
2025-02-11,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,16991092.0
2025-02-11,UPI-OUT-Local Transport Charges,0.0,9151.0,16981941.0
2025-02-12,NEFT-INW-Supermarket Distributor Payout,43163.0,0.0,17025104.0
2025-02-12,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,62253.0,16962851.0
2025-02-13,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,119656.0,16843195.0
2025-02-13,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,96671.0,16746524.0
2025-02-13,UPI-GPay-Merchant-Daily-Payout,18500.0,0.0,16765024.0
2025-02-13,UPI-BharatPe-Bulk-Settlement,40626.0,0.0,16805650.0
2025-02-14,Cash Deposit-Bulk-Guwahati Main Branch,130341.0,0.0,16935991.0
2025-02-14,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,16875991.0
2025-02-14,UPI-BharatPe-Bulk-Settlement,15147.0,0.0,16891138.0
2025-02-15,UPI-GPay-Merchant-Daily-Payout,21623.0,0.0,16912761.0
2025-02-15,UPI-OUT-Local Transport Charges,0.0,13492.0,16899269.0
2025-02-16,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,16864269.0
2025-02-16,UPI-OUT-Local Transport Charges,0.0,14798.0,16849471.0
2025-02-16,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,8564.0,16840907.0
2025-02-17,UPI-OUT-Shop Warehouse Rent,0.0,35000.0,16805907.0
2025-02-17,UPI-GPay-Merchant-Daily-Payout,36784.0,0.0,16842691.0
2025-02-17,UPI-PhonePe-Corporate-Settlement,29317.0,0.0,16872008.0
2025-02-17,UPI-BharatPe-Bulk-Settlement,19109.0,0.0,16891117.0
2025-02-18,UPI-PhonePe-Corporate-Settlement,11259.0,0.0,16902376.0
2025-02-18,UPI-BharatPe-Bulk-Settlement,17096.0,0.0,16919472.0
2025-02-19,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,40369.0,16879103.0
2025-02-19,UPI-BharatPe-Bulk-Settlement,40505.0,0.0,16919608.0
2025-02-19,CHQ-OUT-COCA COLA BEVERAGES,0.0,11704.0,16907904.0
2025-02-20,Cash Withdraw-ATM-Self,0.0,11037.0,16896867.0
2025-02-20,UPI-GPay-Merchant-Daily-Payout,14028.0,0.0,16910895.0
2025-02-20,IMPS-OUT-Staff Salary Disbursal,0.0,60000.0,16850895.0
2025-02-20,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,4303.0,16846592.0
2025-02-21,UPI-GPay-Merchant-Daily-Payout,39547.0,0.0,16886139.0
2025-02-21,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,97204.0,16788935.0
2025-02-22,CHQ-OUT-COCA COLA BEVERAGES,0.0,10312.0,16778623.0
2025-02-22,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,10812.0,16767811.0
2025-02-23,UPI-GPay-Merchant-Daily-Payout,35443.0,0.0,16803254.0
2025-02-23,Cash Deposit-Bulk-Guwahati Main Branch,137032.0,0.0,16940286.0
2025-02-23,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,110372.0,16829914.0
2025-02-24,NEFT-INW-Supermarket Distributor Payout,29428.0,0.0,16859342.0
2025-02-24,IMPS-INW-Merchant Settlement,17827.0,0.0,16877169.0
2025-02-24,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,84658.0,16792511.0
2025-02-25,UPI-PhonePe-Corporate-Settlement,20772.0,0.0,16813283.0
2025-02-25,RTGS-INW-Regional Sub-Stockist,135914.0,0.0,16949197.0
2025-02-25,RTGS-INW-Regional Sub-Stockist,63835.0,0.0,17013032.0
2025-02-25,UPI-PhonePe-Corporate-Settlement,18622.0,0.0,17031654.0
2025-02-26,UPI-PhonePe-Corporate-Settlement,14913.0,0.0,17046567.0
2025-02-26,UPI-OUT-Customs & Octroi Duty Guwahati,0.0,12151.0,17034416.0
2025-02-26,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,55836.0,16978580.0
2025-02-27,UPI-GPay-Merchant-Daily-Payout,16695.0,0.0,16995275.0
2025-02-27,CHQ-OUT-PEPSICO INDIA HOLDINGS,0.0,105489.0,16889786.0
2025-02-27,UPI-GPay-Merchant-Daily-Payout,32878.0,0.0,16922664.0
2025-02-27,NEFT-INW-Supermarket Distributor Payout,35622.0,0.0,16958286.0
2025-02-28,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,65920.0,16892366.0
2025-02-28,UPI-GPay-Merchant-Daily-Payout,10401.0,0.0,16902767.0
2025-03-01,NEFT-OUT-AMUL DAIRY PRODUCTS,0.0,68787.0,16833980.0
2025-03-01,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,69090.0,16764890.0
2025-03-01,IMPS-INW-Merchant Settlement,12265.0,0.0,16777155.0
2025-03-01,CHQ-OUT-COCA COLA BEVERAGES,0.0,5739.0,16771416.0
2025-03-02,RTGS-OUT-NESTLE INDIA DISTRIBUTOR,0.0,92013.0,16679403.0
